ticket_id,timestamp,customer_id,channel,message,agent_reply,product,order_value,customer_country,resolution_status,true_category
TKT-09162,2026-04-11 14:54:03.092493,CUST-1089,chat,Checkout page is broken.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,21770.09,India,Pending,Technical Bug
TKT-09163,2025-12-25 10:48:03.092499,CUST-4937,chat,Where is my order?,We understand your frustration and appreciate your patience.,Monitor,28120.01,India,Escalated,Delivery Delay
TKT-09164,2026-04-26 03:45:03.092505,CUST-7494,email,Where is my order?,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,20525.31,India,Escalated,Delivery Delay
TKT-09165,2026-01-20 10:12:03.092511,CUST-6133,chat,One item is missing from my order.,We're sorry for the inconvenience. Our team is looking into this issue.,Keyboard,47010.85,United States,Resolved,Missing Item
TKT-09166,2026-01-25 01:13:03.092516,CUST-8019,email,Checkout page is broken.,Thank you for reaching out. We will resolve this as soon as possible.,Bluetooth Speaker,1100.6,United States,Escalated,Technical Bug
TKT-09167,2025-11-24 02:24:03.092522,CUST-9811,email,Subscription is difficult to cancel.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,7655.72,India,Resolved,Subscription Cancellation
TKT-09168,2025-12-30 14:40:03.092528,CUST-8626,web,Unable to complete payment.,We're sorry for the inconvenience. Our team is looking into this issue.,Keyboard,39401.53,United Kingdom,Escalated,Payment Failure
TKT-09169,2025-12-29 00:12:03.092534,CUST-2736,email,Missing accessories.,We're sorry for the inconvenience. Our team is looking into this issue.,Keyboard,18007.29,United States,Resolved,Missing Item
TKT-09170,2026-01-15 13:26:03.092542,CUST-9861,web,Password reset link is not working.,Thank you for reaching out. We will resolve this as soon as possible.,Phone Charger,1685.68,Germany,Escalated,Login Issue
TKT-09171,2026-01-31 02:46:03.092548,CUST-6716,chat,My order has not arrived yet.,Our support team has escalated this case.,Phone Charger,24199.57,Germany,Resolved,Delivery Delay
TKT-09172,2026-01-14 22:09:03.092554,CUST-2248,web,One item is missing from my order.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,20384.41,Germany,Pending,Missing Item
TKT-09173,2026-02-16 21:06:03.092559,CUST-7938,chat,The quality is very poor.,Our support team has escalated this case.,Bluetooth Speaker,24543.95,United States,Pending,Product Quality
TKT-09174,2025-12-21 21:42:03.092565,CUST-9204,email,Found a bug in the application.,Our support team has escalated this case.,Laptop Sleeve,26719.46,United States,Pending,Technical Bug
TKT-09175,2025-12-05 20:24:03.092571,CUST-6953,web,Card was charged twice.,Our support team has escalated this case.,Laptop Sleeve,39232.01,United Kingdom,Pending,Payment Failure
TKT-09176,2026-02-11 16:01:03.092577,CUST-6794,email,Account login failed.,Thank you for reaching out. We will resolve this as soon as possible.,Laptop Sleeve,31069.59,Canada,Escalated,Login Issue
TKT-09177,2026-03-30 10:45:03.092584,CUST-3115,chat,Order incomplete.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,11573.1,India,Pending,Missing Item
TKT-09178,2026-04-02 13:07:03.092590,CUST-7479,chat,Cancel my membership immediately.,We understand your frustration and appreciate your patience.,Laptop Sleeve,40861.14,Germany,Resolved,Subscription Cancellation
TKT-09179,2025-11-12 07:46:03.092596,CUST-9341,email,The package contains another item.,We understand your frustration and appreciate your patience.,Gaming Mouse,48580.53,Germany,Escalated,Wrong Item
TKT-09180,2025-12-28 10:20:03.092603,CUST-6423,email,Cancel my membership immediately.,We understand your frustration and appreciate your patience.,Wireless Earbuds,36640.78,Australia,Resolved,Subscription Cancellation
TKT-09181,2026-04-01 07:31:03.092609,CUST-5114,web,My order has not arrived yet.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,18775.51,Australia,Pending,Delivery Delay
TKT-09182,2026-03-05 01:34:03.092615,CUST-2312,chat,I cannot log into my account.,Our support team has escalated this case.,Wireless Earbuds,7150.6,Germany,Escalated,Login Issue
TKT-09183,2026-02-08 12:15:03.092621,CUST-5028,chat,Password reset link is not working.,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,40706.23,India,Pending,Login Issue
TKT-09184,2026-05-03 09:31:03.092627,CUST-3808,web,Cancel my membership immediately.,We understand your frustration and appreciate your patience.,Laptop Sleeve,36846.56,United Kingdom,Escalated,Subscription Cancellation
TKT-09185,2026-02-25 08:50:03.092632,CUST-2265,web,The package is delayed and there is no update.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,28293.39,India,Escalated,Delivery Delay
TKT-09186,2026-01-01 21:17:03.092638,CUST-5962,email,The package is delayed and there is no update.,We understand your frustration and appreciate your patience.,Smart Watch,19974.97,United Kingdom,Pending,Delivery Delay
TKT-09187,2026-01-23 03:38:03.092644,CUST-1592,email,The package contains another item.,Our support team has escalated this case.,Gaming Mouse,15751.83,United Kingdom,Escalated,Wrong Item
TKT-09188,2026-02-18 11:02:03.092650,CUST-2140,chat,The item arrived broken.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,12935.11,United Kingdom,Resolved,Damaged Product
TKT-09189,2026-04-09 03:39:03.092656,CUST-9281,email,Password reset link is not working.,Our support team has escalated this case.,Laptop Sleeve,42580.55,Canada,Pending,Login Issue
TKT-09190,2026-04-26 10:42:03.092663,CUST-1659,email,Unable to complete payment.,Our support team has escalated this case.,Bluetooth Speaker,16160.71,India,Pending,Payment Failure
TKT-09191,2026-01-28 22:57:03.092670,CUST-2864,email,My order has not arrived yet.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,45741.17,India,Escalated,Delivery Delay
TKT-09192,2026-04-23 08:22:03.092675,CUST-7743,email,Unable to complete payment.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,1160.9,United States,Resolved,Payment Failure
TKT-09193,2026-01-20 15:54:03.092681,CUST-1687,web,Product was damaged during shipping.,We understand your frustration and appreciate your patience.,Wireless Earbuds,16230.13,India,Pending,Damaged Product
TKT-09194,2025-11-14 17:41:03.092686,CUST-9070,email,I want a refund for this order.,Our support team has escalated this case.,Smart Watch,30348.58,Australia,Escalated,Refund Request
TKT-09195,2026-03-10 04:55:03.092692,CUST-4752,web,Product was damaged during shipping.,Our support team has escalated this case.,Gaming Mouse,2216.09,United States,Resolved,Damaged Product
TKT-09196,2026-02-13 03:44:03.092698,CUST-2989,web,Please cancel my subscription.,Thank you for reaching out. We will resolve this as soon as possible.,Bluetooth Speaker,23902.86,Canada,Escalated,Subscription Cancellation
TKT-09197,2026-03-26 15:48:03.092704,CUST-9642,web,Card was charged twice.,Our support team has escalated this case.,Monitor,17882.96,Canada,Escalated,Payment Failure
TKT-09198,2026-01-04 15:31:03.092709,CUST-7232,chat,I cannot log into my account.,Our support team has escalated this case.,Phone Charger,33934.83,Germany,Resolved,Login Issue
TKT-09199,2026-03-05 07:24:03.092718,CUST-1310,web,Material feels cheap.,We understand your frustration and appreciate your patience.,Gaming Mouse,17145.94,Germany,Resolved,Product Quality
TKT-09200,2026-02-25 15:49:03.092725,CUST-8027,email,Very disappointed with the quality.,We understand your frustration and appreciate your patience.,Phone Charger,20032.59,Canada,Resolved,Product Quality
TKT-09201,2026-02-13 02:42:03.092731,CUST-9513,chat,Subscription is difficult to cancel.,We understand your frustration and appreciate your patience.,Gaming Mouse,21066.51,India,Escalated,Subscription Cancellation
TKT-09202,2026-01-06 20:00:03.092737,CUST-8471,web,Packaging was torn and product is damaged.,Our support team has escalated this case.,Smart Watch,48116.86,Germany,Escalated,Damaged Product
TKT-09203,2025-12-29 18:49:03.092742,CUST-5306,chat,The item arrived broken.,Thank you for reaching out. We will resolve this as soon as possible.,Phone Charger,20533.6,United Kingdom,Escalated,Damaged Product
TKT-09204,2025-12-02 00:57:03.092749,CUST-1978,web,Missing accessories.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,8328.39,United Kingdom,Resolved,Missing Item
TKT-09205,2025-12-25 15:16:03.092754,CUST-2515,email,Delivery was supposed to be yesterday.,Our support team has escalated this case.,Laptop Sleeve,3382.44,Germany,Escalated,Delivery Delay
TKT-09206,2025-12-23 05:32:03.092760,CUST-6338,web,My order has not arrived yet.,We understand your frustration and appreciate your patience.,Phone Charger,2533.87,India,Resolved,Delivery Delay
TKT-09207,2026-01-12 02:08:03.092766,CUST-3464,web,Very disappointed with the quality.,We're sorry for the inconvenience. Our team is looking into this issue.,Wireless Earbuds,46697.39,Germany,Resolved,Product Quality
TKT-09208,2025-12-20 23:50:03.092771,CUST-4909,email,Unable to complete payment.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,25075.87,Canada,Escalated,Payment Failure
TKT-09209,2025-12-16 05:08:03.092777,CUST-1169,chat,Website shows an error.,We understand your frustration and appreciate your patience.,Phone Charger,41142.26,Germany,Resolved,Technical Bug
TKT-09210,2026-04-08 02:52:03.092785,CUST-6572,web,The package contains another item.,Our support team has escalated this case.,Monitor,42657.16,Canada,Pending,Wrong Item
TKT-09211,2026-02-23 18:48:03.092790,CUST-9888,chat,Product does not match expectations.,Our support team has escalated this case.,Phone Charger,40483.88,United States,Pending,Product Quality
TKT-09212,2026-01-11 12:01:03.092796,CUST-4360,email,Unable to access dashboard.,Our support team has escalated this case.,Smart Watch,42533.91,Australia,Pending,Login Issue
TKT-09213,2026-02-07 00:00:03.092802,CUST-6982,chat,This is not what I ordered.,Our support team has escalated this case.,Wireless Earbuds,18578.53,Australia,Resolved,Wrong Item
TKT-09214,2026-04-29 15:20:03.092808,CUST-5851,chat,Payment failed but money was deducted.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,14197.76,Canada,Pending,Payment Failure
TKT-09215,2025-11-22 10:33:03.092814,CUST-1785,chat,Checkout page is broken.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,47444.27,Canada,Resolved,Technical Bug
TKT-09216,2026-01-27 07:48:03.092819,CUST-8749,chat,One item is missing from my order.,Our support team has escalated this case.,Wireless Earbuds,32305.14,Canada,Resolved,Missing Item
TKT-09217,2025-12-10 09:34:03.092825,CUST-8997,chat,Delivery was supposed to be yesterday.,We're sorry for the inconvenience. Our team is looking into this issue.,Bluetooth Speaker,14017.27,United States,Escalated,Delivery Delay
TKT-09218,2026-04-02 04:29:03.092834,CUST-1238,chat,Transaction unsuccessful.,Our support team has escalated this case.,Smart Watch,7496.1,Australia,Resolved,Payment Failure
TKT-09219,2026-01-21 12:16:03.092840,CUST-3800,email,Received a cracked product.,Our support team has escalated this case.,Phone Charger,44673.08,Australia,Pending,Damaged Product
TKT-09220,2025-11-18 08:47:03.092851,CUST-5457,chat,Please process my refund.,Our support team has escalated this case.,Laptop Sleeve,14858.12,Germany,Escalated,Refund Request
TKT-09221,2025-12-01 18:51:03.092857,CUST-5003,web,One item is missing from my order.,We're sorry for the inconvenience. Our team is looking into this issue.,Keyboard,5294.77,Canada,Pending,Missing Item
TKT-09222,2026-01-23 15:35:03.092863,CUST-7248,chat,Package did not contain all products.,Our support team has escalated this case.,Keyboard,15410.39,Australia,Pending,Missing Item
TKT-09223,2026-04-28 15:43:03.092869,CUST-4788,chat,Website shows an error.,We understand your frustration and appreciate your patience.,Wireless Earbuds,40005.08,India,Escalated,Technical Bug
TKT-09224,2026-02-03 03:56:03.092874,CUST-9779,email,I want a refund for this order.,Our support team has escalated this case.,Bluetooth Speaker,30652.74,Canada,Resolved,Refund Request
TKT-09225,2026-02-16 03:37:03.092880,CUST-2391,email,Incorrect item delivered.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,3679.12,Canada,Pending,Wrong Item
TKT-09226,2025-11-26 21:35:03.092886,CUST-6038,web,Please cancel my subscription.,We're sorry for the inconvenience. Our team is looking into this issue.,Keyboard,20828.47,United Kingdom,Escalated,Subscription Cancellation
TKT-09227,2025-12-26 20:27:03.092892,CUST-5449,web,Order incomplete.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,33229.24,Australia,Pending,Missing Item
TKT-09228,2025-12-08 17:28:03.092898,CUST-2995,web,Very disappointed with the quality.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,21272.47,United Kingdom,Resolved,Product Quality
TKT-09229,2026-04-12 00:04:03.092904,CUST-4840,web,Unable to complete payment.,We understand your frustration and appreciate your patience.,Monitor,31625.07,India,Resolved,Payment Failure
TKT-09230,2025-11-23 15:00:03.092912,CUST-8532,email,Cancel my membership immediately.,Thank you for reaching out. We will resolve this as soon as possible.,Phone Charger,45774.07,Australia,Resolved,Subscription Cancellation
TKT-09231,2026-02-04 01:58:03.092918,CUST-1606,email,My order has not arrived yet.,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,1290.28,India,Pending,Delivery Delay
TKT-09232,2026-04-15 03:12:03.092924,CUST-9358,email,Checkout page is broken.,Our support team has escalated this case.,Wireless Earbuds,49740.73,Canada,Escalated,Technical Bug
TKT-09233,2026-03-20 08:34:03.092930,CUST-9847,email,Product does not match expectations.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,40212.42,Germany,Escalated,Product Quality
TKT-09234,2026-01-16 15:34:03.092936,CUST-3799,email,Unable to complete payment.,We understand your frustration and appreciate your patience.,Phone Charger,27478.33,Canada,Escalated,Payment Failure
